id,category,split
1c5a5098,Text Cipher,sft_train
1c671acc,Bit Manipulation,sft_train
1c7a0091,Transformation Rules,sft_train
1c7c1246,Bit Manipulation,sft_train
1c95d803,Unit Conversion,sft_train
1ca8b33a,Unit Conversion,sft_train
1d08947a,Bit Manipulation,sft_train
1d0f6d85,Unit Conversion,sft_train
1d10ccaf,Transformation Rules,sft_train
1d15b7e6,Transformation Rules,sft_train
1d201637,Numeral System,sft_train
1d342a52,Bit Manipulation,sft_train
1d3a8077,Gravity,sft_train
1d3ae978,Gravity,sft_train
1d47b46e,Gravity,sft_train
1d6c587d,Transformation Rules,sft_train
1d729bb1,Bit Manipulation,sft_train
1d79fe85,Text Cipher,sft_train
1d92ba5d,Transformation Rules,sft_train
1d930d32,Bit Manipulation,sft_train
1d99a2ac,Text Cipher,sft_train
1d9e08a8,Gravity,sft_train
1da822f1,Transformation Rules,sft_train
1db0c6fe,Transformation Rules,sft_train
1db21126,Gravity,sft_train
1dba764b,Bit Manipulation,sft_train
1dbcad28,Text Cipher,sft_train
1dce2690,Gravity,sft_train
1dde1e65,Gravity,sft_train
1de7225c,Gravity,sft_train
1de81a6f,Gravity,sft_train
1df17458,Text Cipher,sft_train
1df58a03,Unit Conversion,sft_train
1dfb1f3d,Bit Manipulation,sft_train
1e0d1322,Gravity,sft_train
1e0f6678,Transformation Rules,sft_train
1e18df16,Text Cipher,sft_train
1e30d2a0,Unit Conversion,sft_train
1e378206,Text Cipher,sft_train
1e3e930a,Text Cipher,sft_train
1e5aeac7,Text Cipher,sft_train
1e7b12ac,Unit Conversion,sft_train
1e86ac86,Numeral System,sft_train
1e86b3a7,Bit Manipulation,sft_train
1e8cf9c5,Numeral System,sft_train
1e9308a9,Text Cipher,sft_train
1e99e10f,Gravity,sft_train
1e99e3e2,Unit Conversion,sft_train
1e9b66f0,Unit Conversion,sft_train
1eaf6228,Transformation Rules,sft_train
1eb16797,Text Cipher,sft_train
1ebf99aa,Numeral System,sft_train
1ed2944a,Text Cipher,sft_train
1ed83cae,Bit Manipulation,sft_train
1ee26ca9,Text Cipher,sft_train
1ee54412,Transformation Rules,sft_train
1ef25240,Gravity,sft_train
1ef440dc,Gravity,sft_train
1f04fa8d,Gravity,sft_train
1f0674b0,Transformation Rules,sft_train
1f07abea,Gravity,sft_train
1f0fbe5f,Transformation Rules,sft_train
1f1292d6,Bit Manipulation,sft_train
1f226652,Text Cipher,sft_train
1f30afb9,Numeral System,sft_train
1f3e4a1e,Unit Conversion,sft_train
1f4a566c,Text Cipher,sft_train
1f4c8169,Transformation Rules,sft_train
1f549473,Gravity,sft_train
1f5f071b,Unit Conversion,sft_train
1f69a85f,Bit Manipulation,sft_train
1f73f1f0,Gravity,sft_train
1f7407ed,Bit Manipulation,sft_train
1f7cf3b9,Transformation Rules,sft_train
1f8b6b98,Text Cipher,sft_train
1f8cf5be,Unit Conversion,sft_train
1fa37461,Text Cipher,sft_train
1fa88224,Gravity,sft_train
1fb05006,Gravity,sft_train
1fba92ee,Gravity,sft_train
1fc44ef7,Numeral System,sft_train
1fcbbb93,Text Cipher,sft_train
1fcdff78,Gravity,sft_train
1fd4d961,Numeral System,sft_train
1fd65d86,Bit Manipulation,sft_train
1fd84ab1,Bit Manipulation,sft_train
1fde04cc,Gravity,sft_train
20010db2,Gravity,sft_train
20052c2f,Bit Manipulation,sft_train
201255d5,Text Cipher,sft_train
201dfb1c,Gravity,sft_train
202af98d,Bit Manipulation,sft_train
20333a1f,Bit Manipulation,sft_train
203aee7d,Gravity,sft_train
206c4406,Numeral System,sft_train
2074e2dd,Numeral System,sft_train
2077d3da,Text Cipher,sft_train
207ab66f,Transformation Rules,sft_train
2087df86,Numeral System,sft_train
209c43f0,Transformation Rules,sft_train
209d28ca,Transformation Rules,sft_train
20a537e6,Text Cipher,sft_train
20abedb7,Bit Manipulation,sft_train
20b581ce,Numeral System,sft_train
20b7fcad,Numeral System,sft_train
20b8af89,Unit Conversion,sft_train
20cdbdb1,Bit Manipulation,sft_train
20d3e997,Text Cipher,sft_train
20e6b2d1,Transformation Rules,sft_train
20ea1dc6,Numeral System,sft_train
20eecd8a,Gravity,sft_train
20f3b869,Bit Manipulation,sft_train
2106285f,Gravity,sft_train
21115993,Numeral System,sft_train
2115c9be,Unit Conversion,sft_train
211b86cc,Gravity,sft_train
21245d76,Bit Manipulation,sft_train
21261dc6,Transformation Rules,sft_train
212e792d,Transformation Rules,sft_train
21312779,Bit Manipulation,sft_train
215050ec,Numeral System,sft_train
21519be7,Transformation Rules,sft_train
215cc608,Gravity,sft_train
21689421,Numeral System,sft_train
217859ae,Numeral System,sft_train
2187585a,Gravity,sft_train
219f4637,Numeral System,sft_train
21a1f39c,Unit Conversion,sft_train
21b173bd,Unit Conversion,sft_train
21b7ef2c,Numeral System,sft_train
21bb468f,Unit Conversion,sft_train
21bbe611,Gravity,sft_train
21bd1251,Text Cipher,sft_train
21ca54bb,Numeral System,sft_train
21d4018f,Text Cipher,sft_train
21d9de4c,Numeral System,sft_train
21dff465,Transformation Rules,sft_train
21e2511d,Gravity,sft_train
21e46a71,Unit Conversion,sft_train
21ee162c,Transformation Rules,sft_train
21fa96be,Bit Manipulation,sft_train
22045c05,Text Cipher,sft_train
22151c0e,Gravity,sft_train
221798d9,Text Cipher,sft_train
22288152,Transformation Rules,sft_train
224efda1,Transformation Rules,sft_train
226cbdf8,Transformation Rules,sft_train
22844f06,Text Cipher,sft_train
22882bef,Gravity,sft_train
228e85de,Numeral System,sft_train
2293bcf7,Text Cipher,sft_train
22a82f3f,Unit Conversion,sft_train
22b516b3,Bit Manipulation,sft_train
22bb13b8,Gravity,sft_train
22c29ed9,Numeral System,sft_train
22d94427,Text Cipher,sft_train
22df9c33,Gravity,sft_train
22eb8359,Numeral System,sft_train
22ee4a97,Numeral System,sft_train
22f55218,Numeral System,sft_train
2306289a,Gravity,sft_train
231a83b6,Text Cipher,sft_train
232f1f16,Unit Conversion,sft_train
233ba645,Numeral System,sft_train
233e854d,Gravity,sft_train
2345be90,Numeral System,sft_train
236a2204,Transformation Rules,sft_train
236d91be,Numeral System,sft_train
2370909d,Bit Manipulation,sft_train
23785b83,Gravity,sft_train
23800316,Transformation Rules,sft_train
238ce191,Unit Conversion,sft_train
2395d6df,Bit Manipulation,sft_train
239771fb,Transformation Rules,sft_train
239f496a,Unit Conversion,sft_train
23a3d88f,Gravity,sft_train
23b0eb54,Transformation Rules,sft_train
23b79f1b,Numeral System,sft_train
23b839d8,Text Cipher,sft_train
23d3fb34,Unit Conversion,sft_train
23d9e764,Text Cipher,sft_train
23ec50f8,Unit Conversion,sft_train
23ed9042,Numeral System,sft_train
23f39281,Bit Manipulation,sft_train
23f51e82,Unit Conversion,sft_train
23f6ead8,Unit Conversion,sft_train
23f8e7cd,Numeral System,sft_train
23f98595,Transformation Rules,sft_train
2407eee3,Gravity,sft_train
2411f83a,Text Cipher,sft_train
2423926d,Transformation Rules,sft_train
2425d9ff,Unit Conversion,sft_train
2433c775,Numeral System,sft_train
24419159,Text Cipher,sft_train
244e06c9,Numeral System,sft_train
24595132,Unit Conversion,sft_train
2459c775,Gravity,sft_train
2460c01a,Bit Manipulation,sft_train
24750c4a,Transformation Rules,sft_train
248cb850,Text Cipher,sft_train
249a83ee,Numeral System,sft_train
249b5a58,Text Cipher,sft_train
24a68f61,Bit Manipulation,sft_train
24acf4d9,Numeral System,sft_train
24b1872e,Numeral System,sft_train
24b2d8eb,Transformation Rules,sft_train
24b60af3,Bit Manipulation,sft_train
24b6252b,Numeral System,sft_train
24d81e42,Gravity,sft_train
24e1f1d5,Transformation Rules,sft_train
24ef5b88,Bit Manipulation,sft_train
250416b2,Unit Conversion,sft_train
2506adc3,Text Cipher,sft_train
25211342,Unit Conversion,sft_train
254511be,Unit Conversion,sft_train
254dee03,Unit Conversion,sft_train
254f9885,Text Cipher,sft_train
2550278b,Numeral System,sft_train
255ec836,Text Cipher,sft_train
25705f72,Bit Manipulation,sft_train
257e7158,Bit Manipulation,sft_train
259dc76d,Unit Conversion,sft_train
25a2b86b,Numeral System,sft_train
25a8aeb1,Bit Manipulation,sft_train
25bdf5be,Text Cipher,sft_train
25c1baab,Gravity,sft_train
25cd4dab,Text Cipher,sft_train
25d6c521,Numeral System,sft_train
25e5f165,Text Cipher,sft_train
25e74395,Unit Conversion,sft_train
25e89624,Transformation Rules,sft_train
25eb7b03,Transformation Rules,sft_train
25ee72c3,Transformation Rules,sft_train
25f2f2cd,Transformation Rules,sft_train
25fe42a0,Numeral System,sft_train
260f20c1,Transformation Rules,sft_train
26168be6,Transformation Rules,sft_train
26183eb8,Bit Manipulation,sft_train
26258d8a,Transformation Rules,sft_train
262e9faf,Bit Manipulation,sft_train
2630aaf8,Bit Manipulation,sft_train
26410094,Bit Manipulation,sft_train
26420933,Text Cipher,sft_train
264b2118,Bit Manipulation,sft_train
2673b3cc,Gravity,sft_train
267fe2c6,Numeral System,sft_train
26a2a1b8,Transformation Rules,sft_train
26a70ae0,Bit Manipulation,sft_train
26d4cbc3,Gravity,sft_train
26df9536,Bit Manipulation,sft_train
26e2d26a,Gravity,sft_train
26e5d2f9,Text Cipher,sft_train
26e6819a,Unit Conversion,sft_train
26e80ca2,Numeral System,sft_train
26f0f445,Text Cipher,sft_train
2701a005,Transformation Rules,sft_train
270c6986,Numeral System,sft_train
27140c09,Text Cipher,sft_train
2716c739,Unit Conversion,sft_train
271a867c,Transformation Rules,sft_train
271f72f5,Bit Manipulation,sft_train
2721e036,Gravity,sft_train
272489e8,Numeral System,sft_train
272bb510,Unit Conversion,sft_train
272bde97,Transformation Rules,sft_train
27351c90,Numeral System,sft_train
2739a748,Text Cipher,sft_train
2746132c,Numeral System,sft_train
27568ac1,Numeral System,sft_train
275b0f39,Transformation Rules,sft_train
275db7d4,Transformation Rules,sft_train
2764222d,Text Cipher,sft_train
2774d7a4,Bit Manipulation,sft_train
277cdbcf,Gravity,sft_train
2782750e,Numeral System,sft_train
278e987a,Numeral System,sft_train
2792186b,Text Cipher,sft_train
279d4423,Text Cipher,sft_train
279e83b8,Text Cipher,sft_train
27b39648,Unit Conversion,sft_train
27b6825c,Numeral System,sft_train
27b8d52f,Numeral System,sft_train
27bd81c8,Numeral System,sft_train
27c3ce54,Bit Manipulation,sft_train
27ca638a,Gravity,sft_train
27cec7a9,Transformation Rules,sft_train
27da7eaa,Gravity,sft_train
27dd189a,Gravity,sft_train
27e7a8dc,Numeral System,sft_train
27edb680,Bit Manipulation,sft_train
27f3491e,Text Cipher,sft_train
27f7f84f,Gravity,sft_train
281215d1,Unit Conversion,sft_train
2817d770,Bit Manipulation,sft_train
281cd56a,Numeral System,sft_train
2841d283,Bit Manipulation,sft_train
287e5272,Bit Manipulation,sft_train
28827821,Transformation Rules,sft_train
288437a0,Numeral System,sft_train
288ba5ad,Unit Conversion,sft_train
2892940e,Numeral System,sft_train
2894ae33,Gravity,sft_train
289f7215,Unit Conversion,sft_train
28a4db44,Bit Manipulation,sft_train
28b0ff48,Transformation Rules,sft_train
28b1c508,Gravity,sft_train
28bde184,Bit Manipulation,sft_train
28c7a0cf,Unit Conversion,sft_train
28db0ae7,Gravity,sft_train
28e3bbd3,Bit Manipulation,sft_train
28eabe84,Unit Conversion,sft_train
28f7012c,Transformation Rules,sft_train
28feff8e,Bit Manipulation,sft_train
290cc78d,Text Cipher,sft_train
29164786,Text Cipher,sft_train
292ffcee,Gravity,sft_train
293cc694,Gravity,sft_train
295768b8,Numeral System,sft_train
2964daa3,Unit Conversion,sft_train
2972579b,Numeral System,sft_train
297427ef,Numeral System,sft_train
297c5a69,Text Cipher,sft_train
29806da8,Numeral System,sft_train
298d3618,Gravity,sft_train
2995c179,Transformation Rules,sft_train
299e9668,Text Cipher,sft_train
29a628b0,Unit Conversion,sft_train
29a8ac06,Gravity,sft_train
29b4247c,Numeral System,sft_train
29b79c2b,Unit Conversion,sft_train
29c5f854,Gravity,sft_train
29e1527c,Gravity,sft_train
29e458d6,Bit Manipulation,sft_train
29f63642,Numeral System,sft_train
2a253b6c,Bit Manipulation,sft_train
2a2eb7c2,Gravity,sft_train
2a3f9108,Text Cipher,sft_train
2a4de31a,Unit Conversion,sft_train
2a55bb8d,Gravity,sft_train
2a57aa45,Unit Conversion,sft_train
2a5d4790,Bit Manipulation,sft_train
2a5e45a4,Transformation Rules,sft_train
2a6c343e,Text Cipher,sft_train
2a73a462,Transformation Rules,sft_train
2a7e1d11,Gravity,sft_train
2a838077,Unit Conversion,sft_train
2aa0fadc,Bit Manipulation,sft_train
2aac7118,Text Cipher,sft_train
2ae067a8,Gravity,sft_train
2ae80ced,Bit Manipulation,sft_train
2af08815,Unit Conversion,sft_train
2af11abc,Text Cipher,sft_train
2af69b67,Text Cipher,sft_train
2affe39c,Transformation Rules,sft_train
2afffd6f,Numeral System,sft_train
2b1a109a,Transformation Rules,sft_train
2b3540d8,Transformation Rules,sft_train
2b3e06c9,Bit Manipulation,sft_train
2b4d5475,Unit Conversion,sft_train
2b4f52ec,Numeral System,sft_train
2b50eb88,Bit Manipulation,sft_train
2b53fea0,Numeral System,sft_train
2b54c39a,Gravity,sft_train
2b6147f7,Gravity,sft_train
2b636d2d,Bit Manipulation,sft_train
2b709308,Text Cipher,sft_train
2b729571,Numeral System,sft_train
2b88fafb,Bit Manipulation,sft_train
2b9561a1,Text Cipher,sft_train
2ba2b3b4,Unit Conversion,sft_train
2bb09a3e,Bit Manipulation,sft_train
2bc0533d,Unit Conversion,sft_train
2bc2a65a,Transformation Rules,sft_train
2bd4edeb,Text Cipher,sft_train
2bd7896f,Unit Conversion,sft_train
2bdf114f,Gravity,sft_train
2bf76506,Unit Conversion,sft_train
2c017f70,Transformation Rules,sft_train
2c037628,Unit Conversion,sft_train
2c2aa555,Unit Conversion,sft_train
2c3368cf,Text Cipher,sft_train
2c5943b2,Numeral System,sft_train
2c680884,Text Cipher,sft_train
2c6cb766,Bit Manipulation,sft_train
2c88cb5b,Numeral System,sft_train
2c920d0b,Unit Conversion,sft_train
2c987a57,Text Cipher,sft_train
2c9a8df6,Transformation Rules,sft_train
2cbb0bf8,Unit Conversion,sft_train
2cbcd822,Gravity,sft_train
2cd4b72a,Unit Conversion,sft_train
2cdaf13f,Gravity,sft_train
2ce41663,Bit Manipulation,sft_train
2ce67ec9,Gravity,sft_train
2cf042b9,Transformation Rules,sft_train
2cf45d07,Bit Manipulation,sft_train
2cf587f6,Transformation Rules,sft_train
2d364a86,Unit Conversion,sft_train
2d3e809c,Transformation Rules,sft_train
2d4c4625,Gravity,sft_train
2d4d3fee,Gravity,sft_train
2d5dc8af,Numeral System,sft_train
2d624cab,Transformation Rules,sft_train
2d63b436,Bit Manipulation,sft_train
2d6922f4,Bit Manipulation,sft_train
2d7442bf,Gravity,sft_train
2d778157,Gravity,sft_train
2d790c98,Bit Manipulation,sft_train
2d7edafd,Transformation Rules,sft_train
2d91eeda,Unit Conversion,sft_train
2d92a92d,Text Cipher,sft_train
2da60993,Unit Conversion,sft_train
2da64bb3,Gravity,sft_train
2db53c85,Transformation Rules,sft_train
2dcb7ec6,Bit Manipulation,sft_train
2dd48cac,Transformation Rules,sft_train
2def3dad,Unit Conversion,sft_train
2df6dc21,Unit Conversion,sft_train
2dfe392a,Text Cipher,sft_train
2e044d8e,Transformation Rules,sft_train
2e07bc6c,Numeral System,sft_train
2e0a3cfb,Numeral System,sft_train
2e0f64b7,Bit Manipulation,sft_train
2e2d60b2,Transformation Rules,sft_train
2e49c6ec,Unit Conversion,sft_train
2e550436,Transformation Rules,sft_train
2e5b0b54,Numeral System,sft_train
2e5e7fe7,Bit Manipulation,sft_train
2e8c188c,Gravity,sft_train
2e8fc884,Transformation Rules,sft_train
2e94ea17,Numeral System,sft_train
2e9639de,Transformation Rules,sft_train
2e9973b7,Transformation Rules,sft_train
2e9b1b9d,Transformation Rules,sft_train
2ea26a27,Gravity,sft_train
2ead53dc,Bit Manipulation,sft_train
2eb342d1,Numeral System,sft_train
2eb87143,Numeral System,sft_train
2ec3127c,Text Cipher,sft_train
2ee254c0,Numeral System,sft_train
2ee39f5f,Transformation Rules,sft_train
2ee6c3f2,Unit Conversion,sft_train
2efd8e6f,Numeral System,sft_train
2f0041de,Gravity,sft_train
2f129e0e,Text Cipher,sft_train
2f18b11f,Gravity,sft_train
2f270b32,Bit Manipulation,sft_train
2f37b967,Gravity,sft_train
2f3f1f09,Numeral System,sft_train
2f47fe65,Text Cipher,sft_train
2f5959c9,Transformation Rules,sft_train
2f5f8f45,Bit Manipulation,sft_train
2f671c98,Numeral System,sft_train
2f6c2b3e,Bit Manipulation,sft_train
2f6f8725,Numeral System,sft_train
2f72e1d1,Numeral System,sft_train
2f767212,Unit Conversion,sft_train
2f7e0e78,Transformation Rules,sft_train
2f7f58de,Bit Manipulation,sft_train
2f90af4d,Gravity,sft_train
2fa48efe,Bit Manipulation,sft_train
2fa5e04e,Numeral System,sft_train
2fa6c2b5,Numeral System,sft_train
2facfaa4,Bit Manipulation,sft_train
2fb20366,Transformation Rules,sft_train
2fc515aa,Gravity,sft_train
2fc5ef5b,Transformation Rules,sft_train
2fc9fc75,Bit Manipulation,sft_train
2fdaf371,Bit Manipulation,sft_train
2fdbd66d,Gravity,sft_train
2fe8752a,Numeral System,sft_train
2fed9ceb,Bit Manipulation,sft_train
30196117,Numeral System,sft_train
302dc36e,Bit Manipulation,sft_train
3031924c,Unit Conversion,sft_train
30320119,Unit Conversion,sft_train
303c84ea,Transformation Rules,sft_train
303ce694,Unit Conversion,sft_train
303d2e72,Bit Manipulation,sft_train
303fc16b,Transformation Rules,sft_train
304cc47b,Bit Manipulation,sft_train
3051bffe,Text Cipher,sft_train
305a3436,Transformation Rules,sft_train
3060e3db,Gravity,sft_train
3066fcb2,Text Cipher,sft_train
3071e57b,Numeral System,sft_train
30763ac0,Transformation Rules,sft_train
3087b4f9,Gravity,sft_train
3094603c,Text Cipher,sft_train
309520eb,Unit Conversion,sft_train
309e5491,Gravity,sft_train
30ac5c8e,Transformation Rules,sft_train
30b94c6b,Numeral System,sft_train
30ba0cf4,Bit Manipulation,sft_train
30ba3adf,Numeral System,sft_train
30ce5200,Bit Manipulation,sft_train
30d70872,Gravity,sft_train
30d7ac17,Unit Conversion,sft_train
30e4b199,Transformation Rules,sft_train
30fa41a3,Text Cipher,sft_train
31063a4d,Bit Manipulation,sft_train
311076df,Unit Conversion,sft_train
3121895a,Numeral System,sft_train
312e2579,Numeral System,sft_train
3131bfb3,Bit Manipulation,sft_train
314d28a0,Bit Manipulation,sft_train
31678582,Transformation Rules,sft_train
316865b5,Unit Conversion,sft_train
317266c3,Gravity,sft_train
317ec3e6,Transformation Rules,sft_train
31810496,Unit Conversion,sft_train
318ddaa9,Bit Manipulation,sft_train
3190cbd0,Numeral System,sft_train
3191ec2f,Text Cipher,sft_train
31966698,Bit Manipulation,sft_train
31a69bdb,Numeral System,sft_train
31adea79,Unit Conversion,sft_train
31b1ad91,Text Cipher,sft_train
31b1d38b,Numeral System,sft_train
31c04c70,Gravity,sft_train
31c682d7,Unit Conversion,sft_train
31d2b597,Text Cipher,sft_train
31d642e9,Numeral System,sft_train
31df43f1,Bit Manipulation,sft_train
31e56bc9,Text Cipher,sft_train
31ea3deb,Text Cipher,sft_train
31ea69a9,Gravity,sft_train
31ea8ff2,Unit Conversion,sft_train
31ec2f8e,Unit Conversion,sft_train
31f2ed10,Text Cipher,sft_train
3201222f,Unit Conversion,sft_train
3209611f,Unit Conversion,sft_train
